onset,pitch,duration,staff
47.5,52,0.15,0.0
47.875,67,0.113,0.0
47.875,55,0.046,0.0
48.0,60,0.067,0.0
48.0,64,0.498,0.0
48.0,72,0.498,0.0
48.0,36,0.067,0.0
48.0,43,0.067,0.0
48.0,48,0.067,0.0
48.167,64,0.067,0.0
48.167,72,0.067,0.0
48.167,52,0.067,0.0
48.167,60,0.067,0.0
48.333,67,0.067,0.0
48.333,55,0.067,0.0
48.5,60,0.067,0.0
48.5,64,0.498,0.0
48.5,72,0.498,0.0
48.5,36,0.067,0.0
48.5,43,0.067,0.0
48.5,48,0.067,0.0
48.667,64,0.067,0.0
48.667,72,0.067,0.0
48.667,52,0.067,0.0
48.667,60,0.067,0.0
48.833,67,0.067,0.0
48.833,55,0.067,0.0
49.0,62,0.067,0.0
49.0,67,0.45,0.0
49.0,74,0.45,0.0
49.0,55,0.067,0.0
49.0,47,0.067,0.0
49.0,43,0.067,0.0
49.167,67,0.067,0.0
49.167,74,0.067,0.0
49.167,62,0.067,0.0
49.167,55,0.067,0.0
49.333,71,0.06,0.0
49.333,59,0.06,0.0
49.5,76,0.998,0.0
49.5,64,0.067,0.0
49.5,67,0.067,0.0
49.5,60,0.067,0.0
49.5,52,0.067,0.0
49.5,48,0.067,0.0
49.667,67,0.067,0.0
49.667,76,0.067,0.0
49.667,64,0.067,0.0
49.667,55,0.067,0.0
49.833,72,0.067,0.0
49.833,60,0.067,0.0
50.0,67,0.067,0.0
50.0,55,0.067,0.0
50.167,64,0.067,0.0
50.167,52,0.067,0.0
50.333,60,0.067,0.0
50.333,48,0.067,0.0
50.5,72,0.373,0.0
50.5,64,0.067,0.0
50.5,48,0.067,0.0
50.5,60,0.373,0.0
50.5,52,0.373,0.0
50.667,67,0.067,0.0
50.667,55,0.067,0.0
50.833,67,0.06,0.0
50.833,48,0.06,0.0
50.875,74,0.113,0.0
50.875,62,0.113,0.0
50.875,55,0.113,0.0
51.0,76,0.498,0.0
51.0,64,0.498,0.0
51.0,72,0.067,0.0
51.0,67,0.067,0.0
51.0,55,0.067,0.0
51.0,48,0.067,0.0
51.167,76,0.067,0.0
51.167,64,0.067,0.0
51.333,72,0.067,0.0
51.333,60,0.067,0.0
51.5,76,0.498,0.0
51.5,60,0.498,0.0
51.5,72,0.067,0.0
51.5,67,0.067,0.0
51.5,64,0.067,0.0
51.5,55,0.067,0.0
51.5,52,0.067,0.0
51.5,48,0.067,0.0
51.667,76,0.067,0.0
51.667,64,0.067,0.0
51.833,72,0.067,0.0
51.833,60,0.067,0.0
52.0,77,0.45,0.0
52.0,62,0.45,0.0
52.0,67,0.067,0.0
52.0,65,0.067,0.0
52.0,55,0.067,0.0
52.0,53,0.067,0.0
52.0,48,0.067,0.0
52.167,77,0.067,0.0
52.167,65,0.067,0.0
52.333,74,0.06,0.0
52.333,62,0.06,0.0
52.5,67,0.067,0.0
52.5,64,0.998,0.0
52.5,79,0.998,0.0
52.5,76,0.998,0.0
52.5,55,0.067,0.0
52.5,48,0.067,0.0
52.667,79,0.067,0.0
52.667,67,0.067,0.0
52.833,76,0.067,0.0
52.833,64,0.067,0.0
53.0,72,0.067,0.0
53.0,60,0.067,0.0
